college_code,department,seat_no,elective,result,c1,c2,c3,c4,c1_th,c1_tw,c1_or,c1_in,c2_th,c2_tw,c2_in,c3_th,c3_tw,c3_or,c3_in,c4_th,c4_tw,c4_in,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,cgpi
10:MHSSCE,AUTOMOBILE ENGINEERING,39280070,AEE8022:VEHICLE,P,AEC801,AEC802,AEC803,ELECTIVEII,65.0,20.0,21.0,15.0,58.0,24.0,13.0,60.0,22.0,19.0,18.0,60.0,20.0,12.0,['Diploma'],['Diploma'],7.29,6.79,6.52,6.3,7.88,8.44,6.99
10:MHSSCE,CIVIL,43280073,CEE8045:BRIDGE,P,CEC801,CEC802,CEC803,ELECTIVEII,60.0,23.0,24.0,18.0,65.0,24.0,20.0,67.0,24.0,24.0,19.0,74.0,24.0,20.0,['Diploma'],['Diploma'],9.59,9.77,9.6,9.61,10.0,9.67,9.48
10:MHSSCE,COMPUTER ENGINEERING,45280061,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,70.0,24.0,23.0,20.0,65.0,21.0,20.0,62.0,24.0,24.0,20.0,67.0,24.0,20.0,['Diploma'],['Diploma'],8.46,9.71,9.92,10.0,9.68,9.7,9.56
10:MHSSCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181070,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,66.0,22.0,22.0,19.0,63.0,22.0,17.0,62.0,23.0,21.0,16.0,54.0,23.0,16.0,['Diploma'],['Diploma'],8.23,7.29,9.63,9.29,8.67,8.81,8.41
10:MHSSCE,ELECTRONICS ENGINEERING,50280052,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,58.0,23.0,23.0,18.0,65.0,24.0,17.0,67.0,24.0,23.0,18.0,62.0,23.0,19.0,['Diploma'],['Diploma'],6.58,7.82,8.57,8.96,8.33,8.5,7.69
10:MHSSCE,INFORMATION TECHNOLOGY ENGINEERING,51280065,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,68.0,24.0,24.0,20.0,63.0,24.0,19.0,63.0,24.0,24.0,20.0,61.0,24.0,20.0,['Diploma'],['Diploma'],9.11,9.86,9.38,9.68,9.41,9.38,9.36
10:MHSSCE,MECHANICAL,53280069,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,72.0,24.0,24.0,18.0,61.0,24.0,20.0,68.0,24.0,24.0,20.0,72.0,23.0,20.0,['Diploma'],['Diploma'],9.92,9.82,9.78,9.54,9.7,9.4,9.31
116:CSM INST,CIVIL,43280089,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,57.0,24.0,24.0,18.0,61.0,39.0,17.0,64.0,39.0,24.0,17.0,62.0,42.0,18.0,['Diploma'],['Diploma'],7.33,7.23,8.13,8.21,8.81,8.67,7.92
116:CSM INST,COMPUTER ENGINEERING,7187001,CPE8031:MACHINE,P,CPC801,CPC802,CPC803,ELECTIVEIII,63.0,24.0,24.0,15.0,57.0,23.0,18.0,41.0,24.0,24.0,15.0,52.0,23.0,11.0,['Diploma'],['Diploma'],5.82,5.79,6.33,7.77,7.6,7.93,6.75
116:CSM INST,MECHANICAL,53280304,MEE8024:BUSINESS,P,MEC801,MEC802,MEC803,ELECTIVEII,68.0,24.0,23.0,16.0,64.0,42.0,19.0,65.0,45.0,24.0,19.0,64.0,34.0,20.0,['Diploma'],['Diploma'],7.96,7.46,7.44,7.57,8.19,9.0,7.59
124:MGMCET,CIVIL,43280236,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,67.0,23.0,23.0,20.0,75.0,23.0,18.0,70.0,24.0,23.0,17.0,71.0,23.0,17.0,['Diploma'],['Diploma'],8.85,9.65,9.4,9.14,9.19,9.13,9.09
124:MGMCET,COMPUTER ENGINEERING,45280355,CPE8031:MACHINE,P,CPC801,CPC802,CPC803,ELECTIVEIII,71.0,23.0,23.0,19.0,68.0,23.0,19.0,64.0,23.0,22.0,19.0,61.0,22.0,17.0,['Diploma'],['Diploma'],7.36,7.0,8.38,8.67,9.12,9.56,7.93
124:MGMCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181396,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,66.0,21.0,23.0,19.0,66.0,22.0,17.0,60.0,32.0,21.0,19.0,65.0,43.0,19.0,['Diploma'],['Diploma'],6.88,7.61,8.33,7.39,8.48,8.85,7.77
124:MGMCET,INFORMATION TECHNOLOGY ENGINEERING,51280302,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,68.0,23.0,22.0,17.0,66.0,23.0,17.0,57.0,22.0,23.0,15.0,64.0,22.0,16.0,['Diploma'],['Diploma'],6.82,7.82,8.12,8.4,8.48,8.08,7.86
124:MGMCET,MECHANICAL,53280490,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,69.0,24.0,24.0,19.0,68.0,55.0,18.0,71.0,45.0,23.0,19.0,67.0,50.0,19.0,['Diploma'],['Diploma'],8.92,8.82,8.63,8.82,8.93,9.52,8.79
126:SAKEC,COMPUTER ENGINEERING,45280571,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,70.0,22.0,22.0,19.0,68.0,24.0,20.0,66.0,24.0,22.0,20.0,66.0,24.0,20.0,['Diploma'],['Diploma'],8.71,9.64,9.04,9.92,8.88,9.56,9.05
126:SAKEC,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181475,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,64.0,23.0,22.0,16.0,60.0,24.0,20.0,64.0,23.0,22.0,17.0,57.0,22.0,16.0,['Diploma'],['Diploma'],8.77,9.14,9.81,8.61,7.52,8.42,8.45
126:SAKEC,ELECTRONICS ENGINEERING,50280250,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,59.0,24.0,24.0,18.0,65.0,24.0,20.0,64.0,32.0,24.0,19.0,64.0,40.0,20.0,['Diploma'],['Diploma'],9.12,9.21,8.71,9.26,7.89,8.83,8.64
126:SAKEC,INFORMATION TECHNOLOGY ENGINEERING,51280457,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,69.0,24.0,24.0,20.0,70.0,24.0,19.0,62.0,24.0,24.0,20.0,64.0,24.0,20.0,['Diploma'],['Diploma'],8.71,9.18,9.62,8.88,9.33,9.19,8.64
174:RAIT,COMPUTER ENGINEERING,45280791,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,67.0,24.0,23.0,20.0,69.0,24.0,19.0,64.0,23.0,22.0,19.0,68.0,24.0,17.0,['Diploma'],['Diploma'],9.25,9.11,9.75,9.5,9.04,9.7,9.01
174:RAIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181788,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,70.0,23.0,23.0,18.0,71.0,23.0,20.0,68.0,23.0,24.0,18.0,63.0,24.0,18.0,['Diploma'],['Diploma'],9.04,9.25,9.41,9.21,8.56,9.23,8.64
174:RAIT,ELECTRONICS ENGINEERING,50280553,EXC8044:BIOMEDICAL,P,EXC801,EXC802,EXC803,ELECTIVEII,72.0,24.0,23.0,20.0,77.0,23.0,19.0,72.0,24.0,24.0,19.0,71.0,38.0,20.0,['Diploma'],['Diploma'],9.0,9.61,9.5,10.0,9.26,9.83,9.22
174:RAIT,INFORMATION TECHNOLOGY ENGINEERING,51280611,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,68.0,24.0,24.0,20.0,67.0,24.0,20.0,67.0,23.0,23.0,20.0,64.0,24.0,19.0,['Diploma'],['Diploma'],9.75,9.71,10.0,10.0,9.26,9.5,9.52
17:BVCE,COMPUTER ENGINEERING,45280139,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,71.0,24.0,23.0,20.0,68.0,23.0,20.0,65.0,23.0,23.0,19.0,72.0,23.0,18.0,['Diploma'],['Diploma'],7.96,8.32,9.0,8.83,8.88,9.33,8.41
17:BVCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181228,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,66.0,22.0,22.0,18.0,61.0,24.0,18.0,63.0,23.0,23.0,17.0,65.0,32.0,18.0,['Diploma'],['Diploma'],8.23,8.93,8.74,8.0,8.26,8.81,7.81
17:BVCE,INFORMATION TECHNOLOGY ENGINEERING,51280146,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,68.0,24.0,23.0,19.0,61.0,22.0,16.0,55.0,23.0,23.0,19.0,63.0,23.0,17.0,['Diploma'],['Diploma'],7.82,8.71,8.96,8.24,8.22,9.23,8.2
17:BVCE,MECHANICAL,53280215,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,77.0,24.0,23.0,19.0,65.0,25.0,20.0,74.0,25.0,23.0,20.0,65.0,23.0,20.0,['Diploma'],['Diploma'],9.83,9.93,9.7,9.75,9.41,10.0,9.63
237:TEC,COMPUTER ENGINEERING,45280970,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,70.0,24.0,24.0,20.0,67.0,25.0,20.0,65.0,24.0,23.0,20.0,67.0,24.0,20.0,['Diploma'],['Diploma'],8.39,9.29,9.33,9.17,9.52,9.56,8.94
237:TEC,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181898,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,70.0,24.0,23.0,20.0,65.0,23.0,16.0,63.0,24.0,23.0,19.0,61.0,24.0,19.0,['Diploma'],['Diploma'],8.58,8.46,9.0,9.25,8.44,9.15,8.54
237:TEC,ELECTRONICS ENGINEERING,50280631,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,58.0,20.0,20.0,14.0,62.0,24.0,14.0,64.0,22.0,22.0,15.0,63.0,24.0,11.0,['Diploma'],['Diploma'],9.19,7.79,7.43,7.85,7.48,8.13,7.74
237:TEC,INFORMATION TECHNOLOGY ENGINEERING,51280699,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,68.0,24.0,24.0,20.0,61.0,24.0,16.0,62.0,24.0,23.0,19.0,64.0,23.0,18.0,['Diploma'],['Diploma'],8.5,8.43,8.88,8.52,8.78,8.88,8.45
237:TEC,MECHANICAL,53280553,MEE8022:RENEWABLE,P,MEC801,MEC802,MEC803,ELECTIVEII,67.0,23.0,22.0,19.0,59.0,24.0,20.0,71.0,23.0,23.0,20.0,73.0,24.0,19.0,['Diploma'],['Diploma'],9.75,10.0,9.78,9.68,9.59,9.68,9.45
238:TSEC,COMPUTER ENGINEERING,45281115,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,69.0,24.0,23.0,20.0,68.0,24.0,17.0,69.0,23.0,23.0,19.0,69.0,23.0,19.0,['Diploma'],['Diploma'],9.71,10.0,9.67,9.77,9.08,9.41,9.49
238:TSEC,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10181970,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,69.0,25.0,24.0,20.0,65.0,23.0,19.0,63.0,25.0,24.0,20.0,63.0,24.0,20.0,['Diploma'],['Diploma'],9.69,10.0,9.93,9.86,9.41,10.0,9.71
238:TSEC,INFORMATION TECHNOLOGY ENGINEERING,51280859,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,68.0,24.0,24.0,20.0,67.0,24.0,19.0,69.0,24.0,24.0,20.0,71.0,24.0,20.0,['Diploma'],['Diploma'],9.07,9.61,9.54,9.52,8.96,9.15,9.14
356:PVPPCE,COMPUTER ENGINEERING,45281259,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,62.0,24.0,23.0,18.0,68.0,24.0,20.0,60.0,24.0,24.0,20.0,70.0,24.0,17.0,['Diploma'],['Diploma'],7.5,8.5,8.63,9.0,9.6,9.22,8.63
356:PVPPCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182025,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,63.0,22.0,22.0,15.0,58.0,22.0,11.0,60.0,24.0,24.0,18.0,58.0,23.0,16.0,['Diploma'],['Diploma'],5.81,5.32,6.33,6.25,7.11,8.77,6.25
356:PVPPCE,ELECTRONICS ENGINEERING,50280695,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,53.0,23.0,22.0,17.0,59.0,21.0,16.0,60.0,22.0,20.0,15.0,65.0,48.0,16.0,['Diploma'],['Diploma'],5.81,6.29,6.71,8.7,8.37,8.46,7.31
356:PVPPCE,INFORMATION TECHNOLOGY ENGINEERING,51280985,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,66.0,23.0,22.0,17.0,59.0,23.0,16.0,62.0,24.0,23.0,20.0,62.0,23.0,20.0,['Diploma'],['Diploma'],7.43,8.18,8.58,8.28,8.85,8.77,8.12
366:VESIT,COMPUTER ENGINEERING,45281482,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,71.0,25.0,24.0,19.0,70.0,24.0,20.0,66.0,24.0,24.0,19.0,74.0,24.0,20.0,['Diploma'],['Diploma'],9.89,10.0,10.0,10.0,9.64,9.7,9.47
366:VESIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182253,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,71.0,24.0,24.0,20.0,65.0,24.0,19.0,68.0,24.0,24.0,20.0,66.0,24.0,20.0,['Diploma'],['Diploma'],9.54,10.0,10.0,10.0,9.11,9.54,9.47
366:VESIT,ELECTRONICS ENGINEERING,50280855,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,76.0,24.0,23.0,19.0,68.0,25.0,20.0,66.0,24.0,24.0,19.0,72.0,23.0,20.0,['Diploma'],['Diploma'],9.69,10.0,9.93,10.0,9.56,9.75,9.44
366:VESIT,INFORMATION TECHNOLOGY ENGINEERING,51281059,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,68.0,23.0,23.0,19.0,67.0,22.0,19.0,56.0,22.0,22.0,20.0,64.0,23.0,19.0,['Diploma'],['Diploma'],9.32,10.0,9.77,9.96,9.44,9.23,9.47
368:WIECT,COMPUTER ENGINEERING,45281555,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,64.0,22.0,23.0,20.0,65.0,25.0,19.0,68.0,22.0,23.0,15.0,55.0,22.0,17.0,['Diploma'],['Diploma'],7.07,7.93,9.08,8.96,8.72,9.15,8.33
368:WIECT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182328,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,68.0,22.0,22.0,12.0,65.0,21.0,14.0,68.0,43.0,21.0,16.0,57.0,35.0,15.0,['Diploma'],['Diploma'],6.92,7.93,7.93,8.14,8.0,8.62,7.72
385:ACPCE,COMPUTER ENGINEERING,45281607,CPE8031:MACHINE,P,CPC801,CPC802,CPC803,ELECTIVEIII,64.0,22.0,22.0,18.0,63.0,23.0,16.0,57.0,23.0,22.0,18.0,70.0,24.0,15.0,['Diploma'],['Diploma'],7.46,8.18,7.42,8.17,8.48,8.63,7.81
385:ACPCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182436,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,61.0,23.0,24.0,19.0,63.0,24.0,19.0,67.0,24.0,24.0,20.0,58.0,24.0,20.0,['Diploma'],['Diploma'],8.19,8.14,9.56,8.43,9.11,9.19,8.7
385:ACPCE,ELECTRONICS ENGINEERING,50280910,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,63.0,23.0,23.0,19.0,56.0,22.0,17.0,57.0,22.0,21.0,17.0,61.0,22.0,14.0,['Diploma'],['Diploma'],7.88,8.71,9.0,8.0,7.52,7.96,8.06
385:ACPCE,INFORMATION TECHNOLOGY ENGINEERING,51281133,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,68.0,23.0,23.0,17.0,63.0,23.0,20.0,59.0,36.0,23.0,17.0,66.0,40.0,19.0,['Diploma'],['Diploma'],6.61,7.04,7.81,8.72,8.44,9.08,7.84
385:ACPCE,MECHANICAL,53280630,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,67.0,23.0,24.0,17.0,66.0,40.0,20.0,69.0,57.0,23.0,18.0,59.0,52.0,19.0,['Diploma'],['Diploma'],8.83,9.18,8.93,8.75,8.85,9.12,8.59
390:RSCE,COMPUTER ENGINEERING,45281625,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,65.0,24.0,24.0,20.0,68.0,24.0,20.0,62.0,24.0,24.0,20.0,65.0,24.0,20.0,['Diploma'],['Diploma'],6.25,7.1,7.83,8.83,8.72,9.85,7.9
390:RSCE,MECHANICAL,53280712,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,61.0,23.0,22.0,18.0,62.0,23.0,17.0,63.0,23.0,19.0,18.0,69.0,44.0,18.0,['Diploma'],['Diploma'],8.04,7.61,8.07,7.71,8.0,8.76,7.86
403:SIGCE,COMPUTER ENGINEERING,45281680,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,60.0,23.0,23.0,15.0,63.0,24.0,18.0,56.0,23.0,24.0,19.0,68.0,24.0,19.0,['Diploma'],['Diploma'],7.57,7.96,8.17,8.67,9.04,8.67,8.0
403:SIGCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182503,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,71.0,24.0,23.0,18.0,67.0,21.0,19.0,62.0,22.0,22.0,20.0,53.0,43.0,19.0,['Diploma'],['Diploma'],6.69,6.46,7.04,7.11,8.37,9.08,6.92
421:DJSCE,COMPUTER ENGINEERING,45281822,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,68.0,24.0,24.0,20.0,74.0,24.0,20.0,66.0,24.0,23.0,20.0,74.0,24.0,20.0,['Diploma'],['Diploma'],9.71,10.0,10.0,10.0,9.64,9.56,9.69
421:DJSCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182652,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,69.0,24.0,23.0,18.0,66.0,23.0,20.0,67.0,24.0,22.0,19.0,66.0,24.0,19.0,['Diploma'],['Diploma'],10.0,9.86,9.96,9.71,8.52,10.0,9.21
421:DJSCE,ELECTRONICS ENGINEERING,50280984,EXC8044:BIOMEDICAL,P,EXC801,EXC802,EXC803,ELECTIVEII,78.0,25.0,23.0,16.0,68.0,24.0,20.0,59.0,24.0,24.0,20.0,70.0,25.0,20.0,['Diploma'],['Diploma'],10.0,10.0,9.86,9.85,8.37,9.33,9.44
421:DJSCE,INFORMATION TECHNOLOGY ENGINEERING,51281188,ITC8045:SOFT,P,ITC801,ITC802,ITC803,ELECTIVEII,65.0,23.0,23.0,19.0,61.0,24.0,19.0,70.0,23.0,24.0,20.0,65.0,24.0,20.0,['Diploma'],['Diploma'],9.21,10.0,10.0,10.0,8.93,9.54,9.47
421:DJSCE,MECHANICAL,53280852,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,68.0,24.0,24.0,19.0,67.0,24.0,20.0,71.0,24.0,24.0,20.0,68.0,24.0,20.0,['Diploma'],['Diploma'],10.0,10.0,10.0,9.71,9.41,9.32,9.65
426:FCRIT,COMPUTER ENGINEERING,45281903,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,66.0,21.0,22.0,19.0,69.0,23.0,18.0,59.0,23.0,23.0,15.0,55.0,21.0,18.0,['Diploma'],['Diploma'],8.93,9.07,9.83,9.17,9.28,8.96,9.14
426:FCRIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182717,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,72.0,24.0,22.0,18.0,68.0,24.0,20.0,71.0,22.0,23.0,19.0,62.0,24.0,20.0,['Diploma'],['Diploma'],9.19,9.82,9.37,9.5,8.78,9.77,9.01
426:FCRIT,INFORMATION TECHNOLOGY ENGINEERING,51281280,ITC8045:SOFT,P,ITC801,ITC802,ITC803,ELECTIVEII,66.0,24.0,24.0,20.0,64.0,24.0,17.0,72.0,23.0,23.0,17.0,63.0,23.0,16.0,['Diploma'],['Diploma'],8.79,9.32,9.31,9.68,8.85,9.38,9.01
426:FCRIT,MECHANICAL,53280928,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,62.0,22.0,21.0,19.0,67.0,24.0,20.0,74.0,23.0,24.0,20.0,66.0,24.0,20.0,['Diploma'],['Diploma'],8.67,9.36,9.26,9.5,9.41,9.64,9.09
428:DMCE,CIVIL,43280461,CEE8049:PAVEMENT,P,CEC801,CEC802,CEC803,ELECTIVEII,66.0,24.0,23.0,20.0,67.0,47.0,20.0,76.0,53.0,23.0,20.0,76.0,53.0,20.0,['Diploma'],['Diploma'],9.96,9.81,9.84,9.64,9.81,9.96,9.59
428:DMCE,COMPUTER ENGINEERING,45282050,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,69.0,24.0,24.0,19.0,67.0,24.0,20.0,69.0,25.0,23.0,20.0,64.0,24.0,20.0,['Diploma'],['Diploma'],8.07,9.86,9.33,9.67,8.88,9.85,9.23
