college_code,department,seat_no,elective,result,c1,c2,c3,c4,c1_th,c1_tw,c1_or,c1_in,c2_th,c2_tw,c2_in,c3_th,c3_tw,c3_or,c3_in,c4_th,c4_tw,c4_in,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8,cgpi
428:DMCE,ELECTRONICS ENGINEERING,50281099,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,71.0,24.0,24.0,20.0,68.0,25.0,20.0,61.0,24.0,22.0,18.0,66.0,24.0,20.0,['Diploma'],['Diploma'],7.69,8.57,9.0,9.11,8.52,9.5,8.59
428:DMCE,INFORMATION TECHNOLOGY ENGINEERING,51281403,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,69.0,23.0,22.0,18.0,72.0,24.0,20.0,62.0,44.0,24.0,20.0,70.0,33.0,17.0,['Diploma'],['Diploma'],7.75,7.93,8.46,8.56,9.11,9.15,8.41
428:DMCE,MECHANICAL,53281068,MEE8029:ENTERPRISE,P,MEC801,MEC802,MEC803,ELECTIVEII,66.0,24.0,24.0,20.0,69.0,25.0,20.0,73.0,54.0,24.0,20.0,70.0,58.0,20.0,['Diploma'],['Diploma'],9.67,9.86,9.7,9.29,9.56,9.68,9.33
438:KGSCE,COMPUTER ENGINEERING,45282117,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,67.0,24.0,23.0,20.0,69.0,24.0,18.0,59.0,24.0,23.0,16.0,64.0,24.0,20.0,['Diploma'],['Diploma'],6.75,7.54,7.88,8.25,8.88,9.26,7.79
438:KGSCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182770,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,67.0,21.0,20.0,15.0,59.0,22.0,15.0,64.0,21.0,22.0,14.0,53.0,21.0,12.0,['Diploma'],['Diploma'],7.0,6.43,7.26,6.82,8.63,8.69,7.23
438:KGSCE,INFORMATION TECHNOLOGY ENGINEERING,51281474,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,70.0,22.0,23.0,19.0,63.0,23.0,19.0,58.0,23.0,22.0,16.0,61.0,22.0,20.0,['Diploma'],['Diploma'],6.82,7.89,7.96,8.56,8.78,8.92,8.05
438:KGSCE,MECHANICAL,53281226,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,67.0,24.0,22.0,18.0,61.0,32.0,18.0,74.0,48.0,23.0,20.0,70.0,35.0,19.0,['Diploma'],['Diploma'],8.42,9.14,8.22,8.46,8.81,8.88,8.43
442:LTCE,COMPUTER ENGINEERING,45282258,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,63.0,23.0,23.0,19.0,68.0,23.0,19.0,64.0,24.0,24.0,20.0,63.0,24.0,19.0,['Diploma'],['Diploma'],7.18,8.14,9.08,8.67,8.88,9.22,8.46
442:LTCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182893,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,69.0,24.0,24.0,20.0,66.0,24.0,20.0,68.0,24.0,24.0,20.0,61.0,43.0,19.0,['Diploma'],['Diploma'],8.73,8.86,9.0,8.29,8.81,9.85,8.92
442:LTCE,ELECTRONICS ENGINEERING,50281145,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,59.0,24.0,24.0,16.0,67.0,22.0,15.0,56.0,24.0,20.0,17.0,66.0,22.0,21.0,['Diploma'],['Diploma'],9.31,7.86,7.79,7.33,6.67,7.63,7.77
442:LTCE,MECHANICAL,53281541,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,74.0,25.0,25.0,20.0,71.0,46.0,20.0,74.0,38.0,25.0,20.0,70.0,60.0,20.0,['Diploma'],['Diploma'],9.42,9.29,10.0,9.86,9.78,9.84,9.62
443:FAMT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10182980,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,70.0,23.0,23.0,20.0,66.0,23.0,20.0,64.0,23.0,23.0,18.0,59.0,22.0,19.0,['Diploma'],['Diploma'],9.08,9.82,10.0,9.64,8.96,9.54,9.47
443:FAMT,ELECTRONICS ENGINEERING,50281205,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,72.0,23.0,23.0,20.0,66.0,23.0,20.0,65.0,22.0,21.0,20.0,67.0,24.0,18.0,['Diploma'],['Diploma'],9.77,9.39,9.86,9.85,9.11,9.0,9.47
443:FAMT,INFORMATION TECHNOLOGY ENGINEERING,51281529,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,71.0,24.0,23.0,20.0,68.0,24.0,20.0,67.0,32.0,24.0,20.0,68.0,44.0,20.0,['Diploma'],['Diploma'],9.86,10.0,10.0,9.84,9.41,10.0,9.67
443:FAMT,MECHANICAL,53281694,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,58.0,24.0,24.0,19.0,65.0,23.0,20.0,73.0,23.0,24.0,20.0,68.0,24.0,20.0,['Diploma'],['Diploma'],9.83,9.89,9.48,9.86,9.41,9.36,9.64
461:SSJCE,COMPUTER ENGINEERING,45282377,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,69.0,24.0,23.0,19.0,75.0,24.0,20.0,67.0,24.0,23.0,20.0,68.0,23.0,19.0,['Diploma'],['Diploma'],7.36,8.29,9.33,8.62,9.36,9.85,8.53
461:SSJCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183052,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,67.0,23.0,22.0,18.0,68.0,21.0,15.0,66.0,23.0,22.0,17.0,64.0,23.0,19.0,['Diploma'],['Diploma'],7.23,7.46,8.67,8.14,8.22,8.96,7.81
461:SSJCE,INFORMATION TECHNOLOGY ENGINEERING,51281582,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,67.0,24.0,24.0,17.0,65.0,24.0,15.0,52.0,23.0,24.0,16.0,62.0,24.0,18.0,['Diploma'],['Diploma'],6.93,7.96,8.22,7.92,8.48,8.46,7.64
461:SSJCE,MECHANICAL,53281760,MEE8024:BUSINESS,P,MEC801,MEC802,MEC803,ELECTIVEII,66.0,22.0,23.0,19.0,62.0,24.0,17.0,68.0,24.0,24.0,19.0,70.0,24.0,20.0,['Diploma'],['Diploma'],8.45,8.68,8.67,8.39,9.3,9.44,8.78
466:VCET,CIVIL,43280524,CEE8047:APPRAISAL,P,CEC801,CEC802,CEC803,ELECTIVEII,61.0,23.0,24.0,20.0,68.0,23.0,20.0,72.0,23.0,23.0,19.0,70.0,23.0,20.0,['Diploma'],['Diploma'],8.67,9.81,9.84,9.89,9.85,9.83,9.52
466:VCET,COMPUTER ENGINEERING,45282435,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,61.0,23.0,22.0,20.0,68.0,23.0,18.0,66.0,24.0,23.0,20.0,71.0,23.0,20.0,['Diploma'],['Diploma'],7.93,9.04,10.0,9.33,9.28,9.56,8.93
466:VCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183129,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,67.0,20.0,21.0,12.0,65.0,19.0,15.0,64.0,20.0,20.0,13.0,57.0,19.0,13.0,['Diploma'],['Diploma'],7.92,8.79,8.85,8.32,8.04,8.5,8.17
466:VCET,INFORMATION TECHNOLOGY ENGINEERING,51281668,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,65.0,24.0,23.0,16.0,61.0,23.0,14.0,58.0,23.0,24.0,19.0,64.0,23.0,19.0,['Diploma'],['Diploma'],7.71,8.0,8.46,8.32,8.22,8.92,7.98
466:VCET,MECHANICAL,53281903,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,68.0,24.0,23.0,20.0,66.0,24.0,20.0,73.0,24.0,24.0,20.0,72.0,24.0,19.0,['Diploma'],['Diploma'],8.83,9.46,9.22,9.64,9.41,9.4,9.23
522:RIZVI,CIVIL,43280698,CEE80415:INDUSTRIAL,P,CEC801,CEC802,CEC803,ELECTIVEII,62.0,24.0,24.0,20.0,65.0,52.0,20.0,68.0,34.0,23.0,20.0,63.0,41.0,20.0,['Diploma'],['Diploma'],9.0,8.96,9.0,9.18,9.11,9.33,8.56
522:RIZVI,COMPUTER ENGINEERING,45282512,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,64.0,24.0,23.0,19.0,62.0,24.0,20.0,68.0,24.0,24.0,19.0,57.0,33.0,20.0,['Diploma'],['Diploma'],8.0,8.5,9.7,9.79,9.16,9.22,9.0
522:RIZVI,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183200,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,66.0,24.0,21.0,17.0,67.0,23.0,20.0,58.0,24.0,24.0,18.0,53.0,23.0,18.0,['Diploma'],['Diploma'],7.31,8.36,9.37,8.71,8.37,8.73,8.41
522:RIZVI,ELECTRONICS ENGINEERING,11182198,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,71.0,24.0,24.0,20.0,63.0,24.0,19.0,61.0,33.0,24.0,19.0,70.0,30.0,19.0,['Diploma'],['Diploma'],7.31,7.18,7.79,8.41,8.67,10.0,7.74
522:RIZVI,MECHANICAL,53281954,MEE8022:RENEWABLE,P,MEC801,MEC802,MEC803,ELECTIVEII,62.0,24.0,24.0,18.0,62.0,24.0,20.0,66.0,24.0,24.0,20.0,66.0,24.0,20.0,['Diploma'],['Diploma'],9.63,9.32,9.63,9.21,9.26,9.4,9.25
523:RMCET,AUTOMOBILE ENGINEERING,39280143,AEE8022:VEHICLE,P,AEC801,AEC802,AEC803,ELECTIVEII,65.0,21.0,20.0,18.0,58.0,23.0,17.0,56.0,23.0,21.0,19.0,58.0,22.0,18.0,['Diploma'],['Diploma'],7.83,6.89,7.74,7.67,7.92,8.8,7.41
523:RMCET,COMPUTER ENGINEERING,45282574,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,64.0,24.0,22.0,19.0,63.0,43.0,20.0,60.0,40.0,23.0,18.0,63.0,38.0,19.0,['Diploma'],['Diploma'],8.14,9.14,8.83,9.58,8.88,9.26,8.92
523:RMCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183260,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,62.0,22.0,23.0,16.0,70.0,23.0,14.0,54.0,21.0,22.0,13.0,54.0,22.0,15.0,['Diploma'],['Diploma'],8.31,8.25,9.11,7.79,8.07,8.15,8.28
523:RMCET,MECHANICAL,53282047,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,62.0,23.0,23.0,18.0,61.0,24.0,20.0,71.0,24.0,23.0,20.0,69.0,24.0,20.0,['Diploma'],['Diploma'],8.83,9.86,9.7,9.04,8.22,9.08,9.05
524:MCTCE,COMPUTER ENGINEERING,45282712,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,67.0,24.0,23.0,20.0,70.0,24.0,20.0,68.0,24.0,23.0,20.0,69.0,23.0,20.0,['Diploma'],['Diploma'],7.54,9.0,8.5,9.79,8.96,9.52,8.44
524:MCTCE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183410,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,68.0,23.0,22.0,16.0,63.0,22.0,16.0,68.0,24.0,24.0,19.0,58.0,24.0,19.0,['Diploma'],['Diploma'],8.27,8.71,9.56,9.14,8.89,8.88,8.69
524:MCTCE,INFORMATION TECHNOLOGY ENGINEERING,51281755,ITC8045:SOFT,P,ITC801,ITC802,ITC803,ELECTIVEII,68.0,23.0,23.0,20.0,65.0,24.0,19.0,73.0,23.0,23.0,20.0,65.0,24.0,20.0,['Diploma'],['Diploma'],8.54,9.21,9.54,9.2,9.33,9.54,8.92
524:MCTCE,MECHANICAL,53282212,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,71.0,24.0,25.0,20.0,74.0,24.0,20.0,68.0,24.0,24.0,20.0,69.0,24.0,19.0,['Diploma'],['Diploma'],9.42,9.61,9.26,9.54,9.37,9.84,9.04
531:SFIT,COMPUTER ENGINEERING,45282860,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,64.0,23.0,23.0,20.0,69.0,24.0,19.0,63.0,24.0,23.0,19.0,62.0,24.0,19.0,['Diploma'],['Diploma'],8.46,9.61,9.17,10.0,9.68,9.56,9.26
531:SFIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183564,ETE803:MICROWAVE,P,ETC801,ETC802,ETC803,ELECTIVEII,68.0,24.0,22.0,20.0,72.0,24.0,19.0,64.0,23.0,22.0,18.0,62.0,24.0,18.0,['Diploma'],['Diploma'],9.04,10.0,9.85,9.29,8.74,9.08,8.99
531:SFIT,INFORMATION TECHNOLOGY ENGINEERING,51281899,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,65.0,24.0,24.0,20.0,62.0,44.0,20.0,63.0,33.0,24.0,20.0,66.0,39.0,19.0,['Diploma'],['Diploma'],8.82,9.93,9.69,9.2,9.11,9.38,9.19
532:ACE,COMPUTER ENGINEERING,45283003,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,67.0,24.0,24.0,20.0,67.0,24.0,20.0,58.0,23.0,24.0,20.0,70.0,24.0,20.0,['Diploma'],['Diploma'],8.71,8.82,9.71,9.67,9.36,9.26,8.99
532:ACE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183699,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,67.0,24.0,24.0,19.0,68.0,22.0,18.0,61.0,23.0,22.0,18.0,61.0,23.0,17.0,['Diploma'],['Diploma'],7.23,8.57,8.22,8.57,8.48,8.92,7.95
532:ACE,ELECTRONICS ENGINEERING,50281310,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,64.0,21.0,21.0,20.0,62.0,22.0,15.0,60.0,22.0,22.0,17.0,65.0,22.0,20.0,['Diploma'],['Diploma'],8.15,8.46,8.43,7.56,8.41,8.5,8.07
532:ACE,INFORMATION TECHNOLOGY ENGINEERING,51282070,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,65.0,23.0,22.0,15.0,62.0,23.0,20.0,56.0,23.0,23.0,19.0,71.0,23.0,18.0,['Diploma'],['Diploma'],9.11,9.07,9.23,9.52,8.63,9.0,8.72
533:SSPM,COMPUTER ENGINEERING,45283082,CPE8034:DIGITAL,P,CPC801,CPC802,CPC803,ELECTIVEIII,65.0,23.0,24.0,19.0,69.0,24.0,17.0,62.0,25.0,24.0,20.0,59.0,24.0,19.0,['Diploma'],['Diploma'],8.86,8.11,8.33,8.83,9.12,9.26,8.51
533:SSPM,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183759,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,63.0,23.0,22.0,17.0,62.0,23.0,19.0,55.0,24.0,20.0,18.0,51.0,23.0,20.0,['Diploma'],['Diploma'],9.08,9.86,9.7,8.86,9.11,9.08,9.28
533:SSPM,MECHANICAL,53282297,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,65.0,23.0,21.0,17.0,63.0,24.0,17.0,69.0,23.0,22.0,19.0,67.0,24.0,19.0,['Diploma'],['Diploma'],9.5,9.46,9.56,9.21,9.0,9.24,9.18
534:VIT,COMPUTER ENGINEERING,45283295,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,67.0,24.0,24.0,20.0,72.0,24.0,20.0,67.0,24.0,24.0,20.0,71.0,25.0,20.0,['Diploma'],['Diploma'],9.29,9.18,9.5,9.5,9.48,9.56,8.99
534:VIT,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10183979,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,74.0,24.0,24.0,20.0,66.0,24.0,20.0,69.0,24.0,23.0,20.0,64.0,32.0,20.0,['Diploma'],['Diploma'],9.88,9.86,9.56,9.71,9.41,9.65,9.42
534:VIT,ELECTRONICS ENGINEERING,50281507,EXC8043:DIGITAL,P,EXC801,EXC802,EXC803,ELECTIVEII,68.0,24.0,23.0,20.0,70.0,39.0,20.0,64.0,42.0,24.0,20.0,76.0,43.0,19.0,['Diploma'],['Diploma'],9.69,9.5,9.57,9.85,9.41,9.42,9.56
534:VIT,INFORMATION TECHNOLOGY ENGINEERING,51282297,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,70.0,24.0,23.0,20.0,69.0,24.0,20.0,69.0,48.0,24.0,20.0,68.0,43.0,20.0,['Diploma'],['Diploma'],9.86,9.96,9.62,9.8,9.33,9.27,9.37
537:TCET,CIVIL,43280834,CEE8047:APPRAISAL,P,CEC801,CEC802,CEC803,ELECTIVEII,70.0,24.0,24.0,20.0,68.0,24.0,20.0,75.0,24.0,24.0,20.0,76.0,23.0,20.0,['Diploma'],['Diploma'],9.67,9.42,9.96,10.0,9.81,10.0,9.68
537:TCET,COMPUTER ENGINEERING,45283440,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,67.0,24.0,23.0,20.0,69.0,24.0,20.0,71.0,24.0,24.0,20.0,73.0,53.0,20.0,['Diploma'],['Diploma'],8.86,9.89,9.92,9.83,9.52,9.85,9.42
537:TCET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10184148,ETE802:TELECOM,P,ETC801,ETC802,ETC803,ELECTIVEII,63.0,24.0,24.0,20.0,69.0,24.0,18.0,68.0,24.0,23.0,20.0,64.0,32.0,20.0,['Diploma'],['Diploma'],8.92,10.0,9.11,9.29,8.37,8.92,9.05
537:TCET,ELECTRONICS ENGINEERING,50281589,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,66.0,24.0,24.0,18.0,73.0,24.0,18.0,64.0,23.0,23.0,19.0,71.0,24.0,20.0,['Diploma'],['Diploma'],8.73,8.61,8.79,9.08,8.78,9.17,8.51
537:TCET,INFORMATION TECHNOLOGY ENGINEERING,51282440,ITC8045:SOFT,P,ITC801,ITC802,ITC803,ELECTIVEII,65.0,24.0,24.0,20.0,67.0,24.0,20.0,69.0,24.0,24.0,20.0,68.0,24.0,20.0,['Diploma'],['Diploma'],9.64,10.0,10.0,9.84,9.11,9.54,9.54
537:TCET,MECHANICAL,53282458,MEE8028:ALTERNATIVE,P,MEC801,MEC802,MEC803,ELECTIVEII,69.0,23.0,23.0,20.0,69.0,39.0,20.0,66.0,38.0,25.0,20.0,72.0,45.0,20.0,['Diploma'],['Diploma'],9.83,9.71,9.7,9.86,9.67,9.36,9.34
55:CRCE,COMPUTER ENGINEERING,45280219,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,69.0,23.0,23.0,17.0,64.0,22.0,18.0,66.0,23.0,23.0,19.0,60.0,24.0,19.0,['Diploma'],['Diploma'],8.93,9.43,9.33,8.83,8.68,8.74,8.79
55:CRCE,ELECTRONICS ENGINEERING,50280119,EXC8044:BIOMEDICAL,P,EXC801,EXC802,EXC803,ELECTIVEII,76.0,24.0,24.0,19.0,68.0,24.0,17.0,59.0,24.0,22.0,19.0,68.0,24.0,17.0,['Diploma'],['Diploma'],9.27,9.46,9.04,9.44,8.44,9.29,8.77
55:CRCE,INFORMATION TECHNOLOGY ENGINEERING,51280225,ITC8045:SOFT,P,ITC801,ITC802,ITC803,ELECTIVEII,67.0,24.0,23.0,16.0,64.0,23.0,20.0,58.0,23.0,23.0,20.0,64.0,24.0,20.0,['Diploma'],['Diploma'],8.04,8.25,8.73,8.84,8.81,9.38,8.4
561:PIITE,AUTOMOBILE ENGINEERING,39280235,AEE8022:VEHICLE,P,AEC801,AEC802,AEC803,ELECTIVEII,70.0,24.0,24.0,17.0,68.0,23.0,18.0,64.0,24.0,24.0,16.0,56.0,24.0,15.0,['Diploma'],['Diploma'],8.83,8.0,8.19,7.56,9.15,9.48,8.31
561:PIITE,COMPUTER ENGINEERING,45283593,CPE8035:BIG,P,CPC801,CPC802,CPC803,ELECTIVEIII,69.0,24.0,24.0,20.0,70.0,25.0,20.0,63.0,24.0,24.0,20.0,69.0,24.0,20.0,['Diploma'],['Diploma'],9.07,9.0,9.25,9.46,9.36,9.7,9.07
561:PIITE,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,10184281,ETE801:SPEECH,P,ETC801,ETC802,ETC803,ELECTIVEII,66.0,23.0,23.0,19.0,64.0,23.0,20.0,65.0,24.0,24.0,20.0,47.0,38.0,20.0,['Diploma'],['Diploma'],7.92,7.71,8.33,8.39,8.81,9.08,8.25
561:PIITE,ELECTRONICS ENGINEERING,50281706,EXC8042:MOBILE,P,EXC801,EXC802,EXC803,ELECTIVEII,61.0,25.0,24.0,20.0,65.0,25.0,20.0,61.0,24.0,24.0,18.0,61.0,24.0,20.0,['Diploma'],['Diploma'],7.38,8.14,9.0,9.3,8.93,9.17,8.1
561:PIITE,INFORMATION TECHNOLOGY ENGINEERING,51282588,ITC8046:SOFTWARE,P,ITC801,ITC802,ITC803,ELECTIVEII,66.0,24.0,24.0,20.0,63.0,24.0,20.0,56.0,24.0,24.0,18.0,63.0,25.0,20.0,['Diploma'],['Diploma'],8.32,8.64,8.42,8.64,9.48,9.04,8.43
561:PIITE,MECHANICAL,53282597,MEE8026:AUTOMOBILE,P,MEC801,MEC802,MEC803,ELECTIVEII,63.0,24.0,23.0,20.0,67.0,24.0,20.0,68.0,42.0,24.0,19.0,66.0,36.0,20.0,['Diploma'],['Diploma'],10.0,9.68,9.56,9.71,9.37,9.56,9.28
